Column,update_date,update_hour,Update_datetime,Country,Province_City,State_Region,Latitude,Longitude,Confirmed,Deaths,Recovered
3425,17/03/2020,20:53:02,17/03/2020 20:53,US,Unknown,UT,397.837.304,-1.004.458.825,51,0,0
3427,17/03/2020,23:13:10,17/03/2020 23:13,US,Unknown,SC,397.837.304,-1.004.458.825,47,1,0
3428,18/03/2020,19:33:03,18/03/2020 19:33,US,Unknown,AL,397.837.304,-1.004.458.825,46,0,0
3429,18/03/2020,19:33:03,18/03/2020 19:33,US,Unknown,ME,397.837.304,-1.004.458.825,42,0,0
3430,18/03/2020,19:33:03,18/03/2020 19:33,US,Unknown,IN,397.837.304,-1.004.458.825,39,2,0
3431,18/03/2020,19:33:03,18/03/2020 19:33,US,Unknown,MS,397.837.304,-1.004.458.825,34,0,0
3432,18/03/2020,19:33:03,18/03/2020 19:33,US,Unknown,AR,397.837.304,-1.004.458.825,33,0,0
3433,18/03/2020,19:33:03,18/03/2020 19:33,US,Unknown,RI,397.837.304,-1.004.458.825,33,0,0
3434,18/03/2020,05:53:25,18/03/2020 05:53,US,Washington DC,DC,397.837.304,-1.004.458.825,31,0,0
3435,18/03/2020,05:53:25,18/03/2020 05:53,US,Unknown,IA,397.837.304,-1.004.458.825,29,0,0
3436,18/03/2020,19:33:03,18/03/2020 19:33,US,Unknown,AZ,397.837.304,-1.004.458.825,27,0,0
3437,18/03/2020,14:13:56,18/03/2020 14:13,US,Unknown,KY,397.837.304,-1.004.458.825,27,1,0
3438,17/03/2020,23:13:10,17/03/2020 23:13,US,Unknown,NH,397.837.304,-1.004.458.825,26,0,0
3439,18/03/2020,13:53:03,18/03/2020 13:53,US,Unknown,NE,397.837.304,-1.004.458.825,24,0,0
3440,17/03/2020,23:13:10,17/03/2020 23:13,US,Unknown,NM,397.837.304,-1.004.458.825,23,0,0
3442,18/03/2020,19:33:03,18/03/2020 19:33,US,Unknown,DE,397.837.304,-1.004.458.825,19,0,0
3443,17/03/2020,17:53:03,17/03/2020 17:53,US,Unknown,OK,397.837.304,-1.004.458.825,19,0,0
3444,17/03/2020,23:13:10,17/03/2020 23:13,US,Unknown,KS,397.837.304,-1.004.458.825,18,1,0
3445,18/03/2020,19:33:03,18/03/2020 19:33,US,Unknown,MO,397.837.304,-1.004.458.825,18,0,0
3446,18/03/2020,19:33:03,18/03/2020 19:33,US,Unknown,VT,397.837.304,-1.004.458.825,18,0,0
3447,18/03/2020,13:53:03,18/03/2020 13:53,US,Unknown,WY,397.837.304,-1.004.458.825,15,0,0
3448,18/03/2020,05:53:25,18/03/2020 05:53,US,Unknown,HI,397.837.304,-1.004.458.825,14,0,0
3449,18/03/2020,19:33:03,18/03/2020 19:33,US,Unknown,MT,397.837.304,-1.004.458.825,11,0,0
3450,17/03/2020,23:33:02,17/03/2020 23:33,US,Unknown,SD,397.837.304,-1.004.458.825,11,1,0
3451,18/03/2020,05:53:25,18/03/2020 05:53,US,Unknown,ID,397.837.304,-1.004.458.825,9,0,0
3452,18/03/2020,05:53:25,18/03/2020 05:53,US,Unknown,AK,397.837.304,-1.004.458.825,6,0,0
3453,18/03/2020,19:33:03,18/03/2020 19:33,US,Unknown,ND,397.837.304,-1.004.458.825,6,0,0
3454,18/03/2020,05:53:25,18/03/2020 05:53,US,Unknown,GU,397.837.304,-1.004.458.825,5,0,0
3456,18/03/2020,00:13:13,18/03/2020 00:13,US,Unknown,VI,397.837.304,-1.004.458.825,2,0,0
3457,17/03/2020,20:53:02,17/03/2020 20:53,US,Unknown,VI,397.837.304,-1.004.458.825,2,0,0
3459,17/03/2020,23:33:02,17/03/2020 23:33,US,Unknown,WV,397.837.304,-1.004.458.825,1,0,0
3460,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,NY,397.837.304,-1.004.458.825,5365,34,0
3461,19/03/2020,23:43:04,19/03/2020 23:43,US,Washington DC,DC,397.837.304,-1.004.458.825,1376,74,0
3462,19/03/2020,21:13:40,19/03/2020 21:13,US,Unknown,CA,397.837.304,-1.004.458.825,952,18,0
3463,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,NJ,397.837.304,-1.004.458.825,742,9,0
3464,19/03/2020,21:13:40,19/03/2020 21:13,US,Unknown,IL,397.837.304,-1.004.458.825,422,4,0
3466,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,LA,397.837.304,-1.004.458.825,392,10,0
3467,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,MI,397.837.304,-1.004.458.825,334,3,0
3468,19/03/2020,21:13:35,19/03/2020 21:13,US,Unknown,MA,397.837.304,-1.004.458.825,328,0,0
3469,19/03/2020,21:13:35,19/03/2020 21:13,US,Unknown,GA,397.837.304,-1.004.458.825,287,10,0
3470,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,CO,397.837.304,-1.004.458.825,277,4,0
3471,19/03/2020,21:13:35,19/03/2020 21:13,US,Unknown,TX,397.837.304,-1.004.458.825,260,5,0
3472,19/03/2020,21:13:35,19/03/2020 21:13,US,Unknown,PA,397.837.304,-1.004.458.825,206,1,0
3473,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,CT,397.837.304,-1.004.458.825,159,2,0
3474,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,WI,397.837.304,-1.004.458.825,159,0,0
3475,19/03/2020,21:13:40,19/03/2020 21:13,US,Unknown,TN,397.837.304,-1.004.458.825,154,0,0
3476,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,NC,397.837.304,-1.004.458.825,123,0,0
3477,19/03/2020,21:43:03,19/03/2020 21:43,US,Unknown,OH,397.837.304,-1.004.458.825,119,0,0
3478,19/03/2020,21:43:03,19/03/2020 21:43,US,Unknown,MD,397.837.304,-1.004.458.825,107,1,0
3479,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,VA,397.837.304,-1.004.458.825,99,2,0
3480,19/03/2020,21:43:03,19/03/2020 21:43,US,Unknown,NV,397.837.304,-1.004.458.825,95,1,0
3481,19/03/2020,18:43:03,19/03/2020 18:43,US,Unknown,MN,397.837.304,-1.004.458.825,89,0,0
3482,19/03/2020,21:43:03,19/03/2020 21:43,US,Unknown,OR,397.837.304,-1.004.458.825,88,3,0
3483,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,SC,397.837.304,-1.004.458.825,81,1,0
3484,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,UT,397.837.304,-1.004.458.825,80,0,0
3485,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,AL,397.837.304,-1.004.458.825,78,0,0
3486,19/03/2020,21:43:03,19/03/2020 21:43,US,Unknown,AR,397.837.304,-1.004.458.825,62,0,0
3487,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,IN,397.837.304,-1.004.458.825,60,2,0
3488,19/03/2020,18:43:03,19/03/2020 18:43,US,Unknown,ME,397.837.304,-1.004.458.825,52,0,0
3489,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,MS,397.837.304,-1.004.458.825,50,1,0
3491,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,AZ,397.837.304,-1.004.458.825,45,0,0
3492,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,IA,397.837.304,-1.004.458.825,44,0,0
3493,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,NH,397.837.304,-1.004.458.825,44,0,0
3494,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,OK,397.837.304,-1.004.458.825,44,1,0
3495,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,RI,397.837.304,-1.004.458.825,44,0,0
3496,19/03/2020,02:33:09,19/03/2020 02:33,US,Washington DC,DC,397.837.304,-1.004.458.825,40,0,0
3497,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,KY,397.837.304,-1.004.458.825,37,2,0
3498,19/03/2020,21:43:03,19/03/2020 21:43,US,Unknown,NM,397.837.304,-1.004.458.825,35,0,0
3499,19/03/2020,21:43:03,19/03/2020 21:43,US,Unknown,KS,397.837.304,-1.004.458.825,34,1,0
3500,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,MO,397.837.304,-1.004.458.825,31,1,0
3501,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,DE,397.837.304,-1.004.458.825,30,0,0
3502,19/03/2020,02:33:09,19/03/2020 02:33,US,Unknown,NE,397.837.304,-1.004.458.825,29,0,0
3504,19/03/2020,21:43:03,19/03/2020 21:43,US,Unknown,VT,397.837.304,-1.004.458.825,22,0,0
3505,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,ND,397.837.304,-1.004.458.825,18,0,0
3506,19/03/2020,04:33:18,19/03/2020 04:33,US,Unknown,WY,397.837.304,-1.004.458.825,18,0,0
3507,19/03/2020,02:33:09,19/03/2020 02:33,US,Unknown,HI,397.837.304,-1.004.458.825,16,0,0
3508,19/03/2020,16:13:38,19/03/2020 16:13,US,Unknown,GU,397.837.304,-1.004.458.825,12,0,0
3509,19/03/2020,02:33:09,19/03/2020 02:33,US,Unknown,ID,397.837.304,-1.004.458.825,11,0,0
3510,18/03/2020,19:33:03,18/03/2020 19:33,US,Unknown,MT,397.837.304,-1.004.458.825,11,0,0
3511,17/03/2020,23:33:02,17/03/2020 23:33,US,Unknown,SD,397.837.304,-1.004.458.825,11,1,0
3512,19/03/2020,02:33:09,19/03/2020 02:33,US,Unknown,AK,397.837.304,-1.004.458.825,9,0,0
3514,19/03/2020,16:13:38,19/03/2020 16:13,US,Unknown,VI,397.837.304,-1.004.458.825,3,0,0
3515,18/03/2020,00:13:13,18/03/2020 00:13,US,Unknown,VI,397.837.304,-1.004.458.825,2,0,0
3516,19/03/2020,02:33:09,19/03/2020 02:33,US,Unknown,WV,397.837.304,-1.004.458.825,2,0,0
3518,20/03/2020,22:14:43,20/03/2020 22:14,US,Unknown,NY,397.837.304,-1.004.458.825,8310,42,0
3519,20/03/2020,23:43:03,20/03/2020 23:43,US,Washington DC,DC,397.837.304,-1.004.458.825,1524,83,0
3520,20/03/2020,23:43:03,20/03/2020 23:43,US,Unknown,CA,397.837.304,-1.004.458.825,1177,23,0
3521,20/03/2020,21:13:32,20/03/2020 21:13,US,Unknown,NJ,397.837.304,-1.004.458.825,890,11,0
3522,20/03/2020,21:13:32,20/03/2020 21:13,US,Unknown,IL,397.837.304,-1.004.458.825,585,5,0
3524,20/03/2020,21:13:32,20/03/2020 21:13,US,Unknown,MI,397.837.304,-1.004.458.825,552,3,0
3525,20/03/2020,23:43:03,20/03/2020 23:43,US,Unknown,LA,397.837.304,-1.004.458.825,538,14,0
3526,20/03/2020,19:13:30,20/03/2020 19:13,US,Unknown,GA,397.837.304,-1.004.458.825,420,13,0
3527,20/03/2020,23:43:03,20/03/2020 23:43,US,Unknown,MA,397.837.304,-1.004.458.825,413,1,0
3528,20/03/2020,23:43:03,20/03/2020 23:43,US,Unknown,TX,397.837.304,-1.004.458.825,394,5,0
3529,20/03/2020,23:43:03,20/03/2020 23:43,US,Unknown,CO,397.837.304,-1.004.458.825,363,4,0
3530,20/03/2020,23:43:03,20/03/2020 23:43,US,Unknown,PA,397.837.304,-1.004.458.825,303,1,0
3531,20/03/2020,23:43:03,20/03/2020 23:43,US,Unknown,TN,397.837.304,-1.004.458.825,233,0,0
3532,20/03/2020,21:13:29,20/03/2020 21:13,US,Unknown,WI,397.837.304,-1.004.458.825,207,3,0
3533,20/03/2020,21:13:29,20/03/2020 21:13,US,Unknown,CT,397.837.304,-1.004.458.825,194,3,0
3534,20/03/2020,23:43:03,20/03/2020 23:43,US,Unknown,OH,397.837.304,-1.004.458.825,173,2,0
3535,20/03/2020,23:43:03,20/03/2020 23:43,US,Unknown,NC,397.837.304,-1.004.458.825,172,0,0
3536,20/03/2020,16:43:10,20/03/2020 16:43,US,Unknown,MD,397.837.304,-1.004.458.825,149,1,0
3537,20/03/2020,23:43:03,20/03/2020 23:43,US,Unknown,SC,397.837.304,-1.004.458.825,126,1,0
3538,20/03/2020,23:43:03,20/03/2020 23:43,US,Unknown,VA,397.837.304,-1.004.458.825,122,2,0
3539,20/03/2020,19:13:30,20/03/2020 19:13,US,Unknown,MN,397.837.304,-1.004.458.825,115,0,0
3540,20/03/2020,23:43:03,20/03/2020 23:43,US,Unknown,NV,397.837.304,-1.004.458.825,114,1,0
3541,20/03/2020,21:43:03,20/03/2020 21:43,US,Unknown,OR,397.837.304,-1.004.458.825,114,3,0
3542,20/03/2020,21:43:03,20/03/2020 21:43,US,Unknown,AR,397.837.304,-1.004.458.825,96,0,0
3543,20/03/2020,21:43:03,20/03/2020 21:43,US,Unknown,IN,397.837.304,-1.004.458.825,86,2,0
3544,20/03/2020,21:43:03,20/03/2020 21:43,US,Unknown,AL,397.837.304,-1.004.458.825,83,0,0
3545,20/03/2020,16:43:10,20/03/2020 16:43,US,Unknown,MS,397.837.304,-1.004.458.825,80,1,0
3546,20/03/2020,19:13:30,20/03/2020 19:13,US,Unknown,AZ,397.837.304,-1.004.458.825,78,0,0
3547,20/03/2020,16:13:23,20/03/2020 16:13,US,Unknown,UT,397.837.304,-1.004.458.825,78,0,0
3548,20/03/2020,19:13:30,20/03/2020 19:13,US,Washington DC,WA,397.837.304,-1.004.458.825,71,1,0
3549,20/03/2020,19:13:30,20/03/2020 19:13,US,Unknown,ME,397.837.304,-1.004.458.825,56,0,0
3550,20/03/2020,19:43:03,20/03/2020 19:43,US,Unknown,RI,397.837.304,-1.004.458.825,54,0,0
3551,20/03/2020,21:43:03,20/03/2020 21:43,US,Unknown,MO,397.837.304,-1.004.458.825,53,2,0
3553,20/03/2020,19:43:03,20/03/2020 19:43,US,Unknown,OK,397.837.304,-1.004.458.825,49,1,0
3554,20/03/2020,16:13:22,20/03/2020 16:13,US,Unknown,KY,397.837.304,-1.004.458.825,47,2,0
3555,20/03/2020,19:43:03,20/03/2020 19:43,US,Unknown,IA,397.837.304,-1.004.458.825,45,0,0
3556,20/03/2020,21:43:03,20/03/2020 21:43,US,Unknown,KS,397.837.304,-1.004.458.825,44,1,0
3557,19/03/2020,23:43:04,19/03/2020 23:43,US,Unknown,NH,397.837.304,-1.004.458.825,44,0,0
3558,20/03/2020,21:43:03,20/03/2020 21:43,US,Unknown,NM,397.837.304,-1.004.458.825,43,0,0
3559,20/03/2020,19:43:03,20/03/2020 19:43,US,Unknown,DE,397.837.304,-1.004.458.825,38,0,0
3560,20/03/2020,21:43:03,20/03/2020 21:43,US,Unknown,NE,397.837.304,-1.004.458.825,37,0,0
3561,20/03/2020,21:43:03,20/03/2020 21:43,US,Unknown,VT,397.837.304,-1.004.458.825,29,2,0
3562,20/03/2020,02:43:10,20/03/2020 02:43,US,Unknown,HI,397.837.304,-1.004.458.825,26,0,0
3564,20/03/2020,02:43:10,20/03/2020 02:43,US,Unknown,ID,397.837.304,-1.004.458.825,23,0,0
3565,20/03/2020,02:43:10,20/03/2020 02:43,US,Unknown,ND,397.837.304,-1.004.458.825,19,0,0
3566,20/03/2020,22:14:43,20/03/2020 22:14,US,Unknown,WY,397.837.304,-1.004.458.825,19,0,0
3567,20/03/2020,16:43:10,20/03/2020 16:43,US,Unknown,MT,397.837.304,-1.004.458.825,15,0,0
3568,20/03/2020,16:43:10,20/03/2020 16:43,US,Unknown,GU,397.837.304,-1.004.458.825,14,0,0
3570,20/03/2020,02:43:10,20/03/2020 02:43,US,Unknown,SD,397.837.304,-1.004.458.825,14,1,0
3571,20/03/2020,16:43:10,20/03/2020 16:43,US,Unknown,AK,397.837.304,-1.004.458.825,12,0,0
3572,20/03/2020,19:43:03,20/03/2020 19:43,US,Unknown,WV,397.837.304,-1.004.458.825,7,0,0
3573,20/03/2020,00:43:02,20/03/2020 00:43,US,Unknown,VI,397.837.304,-1.004.458.825,3,0,0
3575,21/03/2020,22:43:04,21/03/2020 22:43,US,Unknown,NY,397.837.304,-1.004.458.825,11710,60,0
3576,21/03/2020,22:43:04,21/03/2020 22:43,US,Washington DC,DC,397.837.304,-1.004.458.825,1793,94,0
3577,21/03/2020,22:43:04,21/03/2020 22:43,US,Unknown,CA,397.837.304,-1.004.458.825,1364,24,0
3578,21/03/2020,19:43:03,21/03/2020 19:43,US,Unknown,NJ,397.837.304,-1.004.458.825,1327,16,0
3579,21/03/2020,22:43:04,21/03/2020 22:43,US,Unknown,MI,397.837.304,-1.004.458.825,788,5,0
3580,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,IL,397.837.304,-1.004.458.825,753,6,0
3582,21/03/2020,15:43:05,21/03/2020 15:43,US,Unknown,LA,397.837.304,-1.004.458.825,585,16,0
3583,21/03/2020,23:13:17,21/03/2020 23:13,US,Unknown,TX,397.837.304,-1.004.458.825,581,5,0
3584,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,MA,397.837.304,-1.004.458.825,525,1,0
3585,21/03/2020,17:43:03,21/03/2020 17:43,US,Unknown,GA,397.837.304,-1.004.458.825,507,14,0
3586,21/03/2020,23:13:17,21/03/2020 23:13,US,Unknown,PA,397.837.304,-1.004.458.825,396,2,0
3587,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,CO,397.837.304,-1.004.458.825,390,4,0
3588,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,TN,397.837.304,-1.004.458.825,371,1,0
3589,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,WI,397.837.304,-1.004.458.825,282,4,0
3590,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,NC,397.837.304,-1.004.458.825,253,0,0
3591,21/03/2020,19:43:03,21/03/2020 19:43,US,Unknown,OH,397.837.304,-1.004.458.825,248,3,0
3592,21/03/2020,02:43:03,21/03/2020 02:43,US,Unknown,CT,397.837.304,-1.004.458.825,194,4,0
3593,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,MD,397.837.304,-1.004.458.825,193,2,0
3594,21/03/2020,23:13:17,21/03/2020 23:13,US,Unknown,SC,397.837.304,-1.004.458.825,171,3,0
3595,21/03/2020,02:43:03,21/03/2020 02:43,US,Unknown,NV,397.837.304,-1.004.458.825,161,2,0
3596,21/03/2020,19:43:03,21/03/2020 19:43,US,Unknown,VA,397.837.304,-1.004.458.825,156,2,0
3597,21/03/2020,17:13:44,21/03/2020 17:13,US,Unknown,MS,397.837.304,-1.004.458.825,140,1,0
3598,21/03/2020,19:43:03,21/03/2020 19:43,US,Unknown,MN,397.837.304,-1.004.458.825,138,1,0
3599,21/03/2020,23:13:17,21/03/2020 23:13,US,Unknown,UT,397.837.304,-1.004.458.825,136,0,0
3600,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,AL,397.837.304,-1.004.458.825,131,0,0
3601,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,IN,397.837.304,-1.004.458.825,128,4,0
3602,21/03/2020,23:13:17,21/03/2020 23:13,US,Unknown,AR,397.837.304,-1.004.458.825,122,0,0
3603,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,AZ,397.837.304,-1.004.458.825,118,1,0
3604,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,OR,397.837.304,-1.004.458.825,114,5,0
3605,21/03/2020,23:13:17,21/03/2020 23:13,US,Unknown,KY,397.837.304,-1.004.458.825,87,3,0
3606,21/03/2020,02:43:03,21/03/2020 02:43,US,Washington DC,WA,397.837.304,-1.004.458.825,77,1,0
3607,21/03/2020,17:43:03,21/03/2020 17:43,US,Unknown,MO,397.837.304,-1.004.458.825,74,3,0
3608,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,ME,397.837.304,-1.004.458.825,70,0,0
3609,21/03/2020,19:43:03,21/03/2020 19:43,US,Unknown,IA,397.837.304,-1.004.458.825,68,0,0
3610,21/03/2020,19:43:03,21/03/2020 19:43,US,Unknown,RI,397.837.304,-1.004.458.825,66,0,0
3611,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,KS,397.837.304,-1.004.458.825,57,2,0
3612,21/03/2020,00:13:22,21/03/2020 00:13,US,Unknown,NH,397.837.304,-1.004.458.825,55,0,0
3613,21/03/2020,17:43:03,21/03/2020 17:43,US,Unknown,OK,397.837.304,-1.004.458.825,53,1,0
3615,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,DE,397.837.304,-1.004.458.825,45,0,0
3616,20/03/2020,21:43:03,20/03/2020 21:43,US,Unknown,NM,397.837.304,-1.004.458.825,43,0,0
3617,21/03/2020,17:43:03,21/03/2020 17:43,US,Unknown,NE,397.837.304,-1.004.458.825,38,0,0
3618,21/03/2020,02:43:03,21/03/2020 02:43,US,Unknown,HI,397.837.304,-1.004.458.825,37,0,0
3619,21/03/2020,02:43:03,21/03/2020 02:43,US,Unknown,ID,397.837.304,-1.004.458.825,36,0,0
3620,20/03/2020,21:43:03,20/03/2020 21:43,US,Unknown,VT,397.837.304,-1.004.458.825,29,2,0
3621,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,ND,397.837.304,-1.004.458.825,28,0,0
3623,21/03/2020,19:43:03,21/03/2020 19:43,US,Unknown,WY,397.837.304,-1.004.458.825,23,0,0
3624,21/03/2020,17:43:03,21/03/2020 17:43,US,Unknown,MT,397.837.304,-1.004.458.825,21,0,0
3626,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,AK,397.837.304,-1.004.458.825,15,0,0
3627,21/03/2020,17:43:03,21/03/2020 17:43,US,Unknown,GU,397.837.304,-1.004.458.825,15,0,0
3628,20/03/2020,02:43:10,20/03/2020 02:43,US,Unknown,SD,397.837.304,-1.004.458.825,14,1,0
3629,21/03/2020,02:43:03,21/03/2020 02:43,US,Unknown,WV,397.837.304,-1.004.458.825,8,0,0
3630,21/03/2020,17:43:03,21/03/2020 17:43,US,Unknown,VI,397.837.304,-1.004.458.825,6,0,0
3632,22/03/2020,22:13:32,22/03/2020 22:13,US,Unknown,NY,397.837.304,-1.004.458.825,15793,117,0
3633,22/03/2020,23:13:22,22/03/2020 23:13,US,Washington DC,DC,397.837.304,-1.004.458.825,1996,95,0
3634,22/03/2020,19:43:03,22/03/2020 19:43,US,Unknown,NJ,397.837.304,-1.004.458.825,1914,20,0
3635,22/03/2020,22:13:28,22/03/2020 22:13,US,Unknown,CA,397.837.304,-1.004.458.825,1642,30,0
3636,22/03/2020,22:13:32,22/03/2020 22:13,US,Unknown,IL,397.837.304,-1.004.458.825,1049,9,0
3637,22/03/2020,21:13:20,22/03/2020 21:13,US,Unknown,MI,397.837.304,-1.004.458.825,1037,9,0
3638,22/03/2020,17:43:06,22/03/2020 17:43,US,Unknown,LA,397.837.304,-1.004.458.825,837,20,0
3640,22/03/2020,22:43:03,22/03/2020 22:43,US,Unknown,MA,397.837.304,-1.004.458.825,646,5,0
3641,22/03/2020,22:43:03,22/03/2020 22:43,US,Unknown,TX,397.837.304,-1.004.458.825,627,6,0
3642,22/03/2020,17:43:06,22/03/2020 17:43,US,Unknown,GA,397.837.304,-1.004.458.825,600,23,0
3643,22/03/2020,22:43:03,22/03/2020 22:43,US,Unknown,PA,397.837.304,-1.004.458.825,509,3,0
3644,22/03/2020,22:43:03,22/03/2020 22:43,US,Unknown,TN,397.837.304,-1.004.458.825,505,2,0
3645,22/03/2020,17:43:06,22/03/2020 17:43,US,Unknown,CO,397.837.304,-1.004.458.825,476,6,0
3646,22/03/2020,20:43:03,22/03/2020 20:43,US,Unknown,WI,397.837.304,-1.004.458.825,381,4,0
3647,22/03/2020,22:43:03,22/03/2020 22:43,US,Unknown,OH,397.837.304,-1.004.458.825,355,3,0
3648,22/03/2020,22:43:03,22/03/2020 22:43,US,Unknown,NC,397.837.304,-1.004.458.825,302,0,0
3649,22/03/2020,15:13:58,22/03/2020 15:13,US,Unknown,MD,397.837.304,-1.004.458.825,244,3,0
3650,22/03/2020,15:13:58,22/03/2020 15:13,US,Unknown,CT,397.837.304,-1.004.458.825,223,5,0
3651,22/03/2020,22:43:03,22/03/2020 22:43,US,Unknown,VA,397.837.304,-1.004.458.825,221,6,0
3652,22/03/2020,17:43:06,22/03/2020 17:43,US,Unknown,MS,397.837.304,-1.004.458.825,207,1,0
3653,22/03/2020,20:43:03,22/03/2020 20:43,US,Unknown,IN,397.837.304,-1.004.458.825,201,6,0
3654,22/03/2020,22:43:03,22/03/2020 22:43,US,Unknown,SC,397.837.304,-1.004.458.825,196,3,0
3655,22/03/2020,19:43:03,22/03/2020 19:43,US,Unknown,NV,397.837.304,-1.004.458.825,190,2,0
3656,22/03/2020,22:43:03,22/03/2020 22:43,US,Unknown,UT,397.837.304,-1.004.458.825,181,1,0
3657,22/03/2020,18:13:51,22/03/2020 18:13,US,Unknown,MN,397.837.304,-1.004.458.825,169,1,0
3658,22/03/2020,19:43:03,22/03/2020 19:43,US,Unknown,AR,397.837.304,-1.004.458.825,165,0,0
3659,22/03/2020,20:43:03,22/03/2020 20:43,US,Unknown,OR,397.837.304,-1.004.458.825,161,4,0
3660,22/03/2020,19:43:03,22/03/2020 19:43,US,Unknown,AZ,397.837.304,-1.004.458.825,152,2,0
3661,22/03/2020,18:13:51,22/03/2020 18:13,US,Unknown,AL,397.837.304,-1.004.458.825,138,0,0
3662,22/03/2020,22:43:03,22/03/2020 22:43,US,Washington DC,WA,397.837.304,-1.004.458.825,102,2,0
3663,22/03/2020,20:43:03,22/03/2020 20:43,US,Unknown,MO,397.837.304,-1.004.458.825,100,3,0
3664,22/03/2020,18:13:51,22/03/2020 18:13,US,Unknown,KY,397.837.304,-1.004.458.825,99,3,0
3665,22/03/2020,19:43:03,22/03/2020 19:43,US,Unknown,IA,397.837.304,-1.004.458.825,90,0,0
3666,22/03/2020,18:13:51,22/03/2020 18:13,US,Unknown,ME,397.837.304,-1.004.458.825,89,0,0
3667,22/03/2020,19:43:03,22/03/2020 19:43,US,Unknown,RI,397.837.304,-1.004.458.825,83,0,0
3668,22/03/2020,18:13:51,22/03/2020 18:13,US,Unknown,OK,397.837.304,-1.004.458.825,67,2,0
3669,22/03/2020,03:13:24,22/03/2020 03:13,US,Unknown,NH,397.837.304,-1.004.458.825,65,0,0
3670,22/03/2020,22:43:03,22/03/2020 22:43,US,Unknown,KS,397.837.304,-1.004.458.825,64,2,0
3671,22/03/2020,03:13:24,22/03/2020 03:13,US,Unknown,NM,397.837.304,-1.004.458.825,57,0,0
3672,22/03/2020,20:13:40,22/03/2020 20:13,US,Unknown,VT,397.837.304,-1.004.458.825,52,2,0
3673,22/03/2020,20:13:40,22/03/2020 20:13,US,Unknown,NE,397.837.304,-1.004.458.825,51,0,0
3675,22/03/2020,03:13:24,22/03/2020 03:13,US,Unknown,HI,397.837.304,-1.004.458.825,48,0,0
3676,22/03/2020,18:13:51,22/03/2020 18:13,US,Unknown,DE,397.837.304,-1.004.458.825,47,0,0
3677,22/03/2020,03:13:24,22/03/2020 03:13,US,Unknown,ID,397.837.304,-1.004.458.825,42,0,0
3678,22/03/2020,20:13:40,22/03/2020 20:13,US,Unknown,MT,397.837.304,-1.004.458.825,31,0,0
3680,21/03/2020,23:13:18,21/03/2020 23:13,US,Unknown,ND,397.837.304,-1.004.458.825,28,0,0
3681,22/03/2020,18:13:51,22/03/2020 18:13,US,Unknown,GU,397.837.304,-1.004.458.825,27,1,0
3682,22/03/2020,18:13:55,22/03/2020 18:13,US,Unknown,WY,397.837.304,-1.004.458.825,24,0,0
3684,22/03/2020,15:43:06,22/03/2020 15:43,US,Unknown,AK,397.837.304,-1.004.458.825,21,0,0
3685,22/03/2020,20:13:40,22/03/2020 20:13,US,Unknown,SD,397.837.304,-1.004.458.825,21,1,0
3686,22/03/2020,03:13:24,22/03/2020 03:13,US,Unknown,WV,397.837.304,-1.004.458.825,12,0,0
